,x,y,year,topic,category,authors
171,1.999144,6.6228466,2025,A Principlist Perspective on the Ethicality of Management Control Systems,Social and Environmental Accounting & Ethical Issues in Accounting,"Veronica Casarin, Bernard Leca, Stefan Linder"
172,3.1065204,7.554505,2025,ESG Reporting Divergence,Social and Environmental Accounting & Ethical Issues in Accounting,"Qiang Cheng, Yun Lou, MengjieYang"
173,3.0096228,7.5222416,2025,The puzzle of ESG rating: disagreement and tendency,Social and Environmental Accounting & Ethical Issues in Accounting,"Jingxian Xie, Lei Tao, Ronita Ram"
174,3.2524838,8.014662,2025,"The More, the Better? Multiple Sustainability Reporting Standards and the Usefulness of Disclosures for Passive ESG Raters",Social and Environmental Accounting & Ethical Issues in Accounting,"Tami Dinh, Andreas Seebeck, RobinWolter"
175,3.934924,8.055911,2025,Regulating Greenwashing,Social and Environmental Accounting & Ethical Issues in Accounting,"Shiyao Peng, Shan Zhou, Zhiyuan (Simon) Tan"
176,3.6343184,8.701243,2025,Unveiling the Sustainability Narrative in Earnings Conference Calls: Evidence from the Automotive Industry,Financial Reporting,"Katrin Hummel, Blerita Korca"
177,2.4178734,5.114053,2025,Two roads diverged in a wood - Crossroads of valuation in deliberation processes,Social and Environmental Accounting & Ethical Issues in Accounting,"Fabrizio Panozzo, Angela Nativio"
178,4.5676064,8.372153,2025,The Impact of CEO Political Ideology on Firm-Level Climate Change Exposure: Evidence from Earnings Call,Social and Environmental Accounting & Ethical Issues in Accounting,"Cheol Lee, Parunchana Pacharn, Kareen Brown, Sohyung Kim"
179,5.7853217,5.9535847,2025,"Federal judge ideology, ex ante litigation risk, and environmental disclosures during earnings conference calls",Social and Environmental Accounting & Ethical Issues in Accounting,"Kerstin Lopatta, Thomas Tammen, Sebastian Tideman-Frappart"
180,6.4938235,6.8557425,2025,Playing both sides: Navigating political uncertainty through bipartisan disclosures,Social and Environmental Accounting & Ethical Issues in Accounting,"Amir Amel-Zadeh, Kazbi Soonawalla, Qing Xia"
181,5.0187798,6.79636,2025,Are U.S. Corporations Ready for the CSRD? A text analysis on 10-K filings,Financial Reporting,"Simone Pizzi, Fabio Caputo, AndreaVenturelli"
182,4.3661203,8.675413,2025,CEO environmental experience and firms’ environmental disclosure,Social and Environmental Accounting & Ethical Issues in Accounting,"JoãoVictor Joaquim Dos Santos, Helena Isidro"
183,4.0525374,8.038844,2025,Greening the economy through green loans: A club convergence approach,Social and Environmental Accounting & Ethical Issues in Accounting,"Silvia Gordano, Michele Lemme"
184,2.0440793,8.229719,2025,Gender diversity and corporate sustainability: How female presence makes a difference?,Social and Environmental Accounting & Ethical Issues in Accounting,"Ahmed Sarhan, Princess Bwanya"
185,5.294192,4.1353025,2025,The Hunt for Talent: CSR Information in Job Advertisements,Social and Environmental Accounting & Ethical Issues in Accounting,"Lisa Lüttke, Vanessa Flagmeier"
186,5.1098638,9.167799,2025,Pressure Makes Disclosures: An International Business Perspective of Carbon Disclosure,Social and Environmental Accounting & Ethical Issues in Accounting,"Yijun Meng, ZiqiaoYan"
187,5.6264153,5.3486414,2025,Does sustainable performance matter for Non-Financial Disclosure readability? A Fog-Index analysis on Italian listed companies,Social and Environmental Accounting & Ethical Issues in Accounting,"Giuseppe Bifulco, Sara Trucco, Francesca Di Donato"
188,2.1963573,8.174627,2025,How Board Gender Diversity Moderates the Effect of External Pressures on Environmental Reporting,Financial Reporting,"Carlo Caserio, Isabel Gallego-Álvarez, M. Consuelo Pucheta-Martínez, Inmaculada Bel-Oms"
189,4.8484807,8.930138,2025,COP and Climate Reporting: towards a new era of environmental transparency,Social and Environmental Accounting & Ethical Issues in Accounting,Bastien David
190,2.9583642,8.881445,2025,Steering Banks Towards Sustainability—Combining a System and a Change Perspective,Social and Environmental Accounting & Ethical Issues in Accounting,"Katrin Hummel, Annette Krauss"
191,3.3333395,9.296133,2025,The construction of double materiality: the emerging boundary work and institutional work in new sustainability assurance practices,Social and Environmental Accounting & Ethical Issues in Accounting,"Sanjay Bissessur, Xiang Gao, Afonso Lobato Dionisio, Beer Manson"
192,4.7447352,9.771678,2025,"Carbon Emissions Reporting, Investment Incentives and Efficiency",Social and Environmental Accounting & Ethical Issues in Accounting,"Robert Goex, Alfred Wagenhofer"
193,2.9721923,7.2242923,2025,Does ESG-Linked Executive Compensation Influence ESG Decoupling?,Social and Environmental Accounting & Ethical Issues in Accounting,"Yasser Eliwa, Ahmed Saleh, Ahmed Hassan Ahmed, Tasawar Nawaz"
194,4.3305235,7.8272853,2025,Assessing the Costs of Industrial Decarbonization,Social and Environmental Accounting & Ethical Issues in Accounting,Gunther Glenk
195,3.3835506,7.4120526,2025,Do Managers Learn from Analysts about ESG? Evidence from Earnings Conference Call,Social and Environmental Accounting & Ethical Issues in Accounting,"Jonghan Park, Jeonghu Pak, Jiyong Eom, Kevin Kim"
196,5.0503902,9.027321,2025,Deceptive Language in Climate-related Disclosures during Conference Calls,Social and Environmental Accounting & Ethical Issues in Accounting,"Bobae Choi, Arif Ahammed, Minzhi Wu"
197,4.4931426,8.747246,2025,Environmental Penalties and Green Talk: Evidence from conference calls,Social and Environmental Accounting & Ethical Issues in Accounting,"Chiara De Amicis, Sonia Falconieri"
198,2.3153923,8.1774025,2025,Unveiling the Dual Impact of Diversity & Inclusion: Boosting Financial Outcomes through Enhanced Environmental Performance,Social and Environmental Accounting & Ethical Issues in Accounting,"Eleonora Monaco, Luca Galati, Lorenzo Dal Maso, Marco Maria Mattei"
199,3.2997634,7.562223,2025,ESG Controversies and Corporate Value: Evidence from Luxury Fashion Scandals,Social and Environmental Accounting & Ethical Issues in Accounting,"Christina Ionela Neokleous, Mahmoud Elmarzouky, Doaa Shohaieb"
200,3.1592646,8.405342,2025,Integrating the SDGs into Corporate Strategy: A Case Study of EDP Group,Social and Environmental Accounting & Ethical Issues in Accounting,"Helena Costa Oliveira, Marta Gomes, Isabel Maldonado, Susana Bastos, Paulino Silva"
201,2.3341203,7.8509836,2025,The Role of Board Cultural Diversity in Shaping the Impact of Anti-Bribery and Corruption Transparency on Financial and ESG Outcomes in FTSE 100 Firms,Social and Environmental Accounting & Ethical Issues in Accounting,Ali Gerged
202,3.5071635,6.9278507,2025,Do CEO and Board Benevolence Influence Corporate Employee-related Disclosures?,Social and Environmental Accounting & Ethical Issues in Accounting,"Pamela Kent, Ashesha Weerasinghe, Tammy Zunker"
203,3.3981335,8.100936,2025,Circular Economy Reporting in the Automotive Sector Navigating Symbolic vs. Substantive Disclosures Under CSRD/ESRS E5 Requirements,Social and Environmental Accounting & Ethical Issues in Accounting,"Justyna Fijalkowska, Dominika Hadro, Silvana Secinaro, Davide Calandra, Michele Oppioli"
204,3.3300028,9.152854,2025,Sustainability reporting journey: Critics from the past and challenges for the future | A systematic literature review,Social and Environmental Accounting & Ethical Issues in Accounting,"Valentina Toscano, Federica Doni, Michela Magliacani"
205,5.5650263,7.732777,2025,Settlingdissonance: Thechallengesofpursuingsustainabilityandcommercialviabilityinimpactratingagencies,Social and Environmental Accounting & Ethical Issues in Accounting,Hind Hsissou
206,4.7976766,9.795383,2025,The Relevance of Carbon Capture and Storage Disclosures to Future Changes in Emissions,Social and Environmental Accounting & Ethical Issues in Accounting,"Kenneth Reichelt, Stephanie Walton, Alex Helms"
207,4.999014,5.444605,2025,Triangulation of Financial and Non-Financial Reporting: the Case of Human Resources,Social and Environmental Accounting & Ethical Issues in Accounting,Joerg R. Werner
208,5.053227,9.134134,2025,The Power of Soft Social Activism: Public Climate Concern and Corporate Carbon Disclosure,Social and Environmental Accounting & Ethical Issues in Accounting,
209,3.89477,8.002875,2025,Supervision or Collusion: The Impact of Institutional Investors’Site Visits on Corporate Greenwashing,Financial Reporting,"Jiaqi Ning, Hui Liu, Ming Jia, Zhang Zhe"
210,3.528376,6.706689,2025,Benefit corporations: publish impacts or “perish”under the legitimacy perspective?,Social and Environmental Accounting & Ethical Issues in Accounting,"Laura Rocca, Andrea Caccialanza, Monica Veneziani, Claudio Teodori"
211,3.3786237,8.741882,2025,Implementation of the United Nations Sustainable Development Goals (SDGs): Selected Case Studies from Pakistani and Chilean Companies,Social and Environmental Accounting & Ethical Issues in Accounting,"Furqan Suhail, Camila Mateluna Sánchez, Mirna Jabbour, David Yates, Belal Ataur"
212,3.95877,8.053553,2025,The Effect of Institutional Investor Climate Activism on Exploratory Green Innovation and Exploitative Green Innovation,Social and Environmental Accounting & Ethical Issues in Accounting,"Yuhui Wang, Zhen Huang, Ming Jia"
213,2.2801802,5.7549014,2025,Incentives and Values: Unpacking Sustainable Decision-Making through a Vignette Experiment,Social and Environmental Accounting & Ethical Issues in Accounting,"Rinze Hartman, Daniel Reimsbach, Geert Braam, Joris Knoben"
214,5.286636,8.48509,2025,How Does Climate Change Estimate Uncertainties Influence Investor Judgment?,Social and Environmental Accounting & Ethical Issues in Accounting,"Dani Puspitasari, John Ko, Soon-Yeow Phang, Ashna Prasad"
215,3.3164687,8.206013,2025,Navigating the Tensions of Stakeholder Engagements under ESRS: Reflexive Accountability vs. Symbolic Compliance,Social and Environmental Accounting & Ethical Issues in Accounting,"Othmar Lehner, Christoph Eisl"
216,3.3482745,8.993168,2025,Exploring the Transition to Normativity: An Analysis of Stakeholders’Perspectives on Sustainability Reporting Standard-Setting,Social and Environmental Accounting & Ethical Issues in Accounting,"Karina Bauernhofer, Katrin Hummel"
217,3.3954237,8.900887,2025,Opportunities and Challenges of Corporate Sustainability Reporting Directive Compliance: Case Study Evidence from Germany,Financial Reporting,"Nina Gonzalez Tablada, Blerita Korca, Frank Schiemann"
218,3.295691,8.8568125,2025,Underlying logics of SMEs’ attitudes to sustainability reporting. Evidence from a post-communist country,Social and Environmental Accounting & Ethical Issues in Accounting,"Nadia Albu, Catalin Albu, Maria-Silvia Fota, Mirela Nichita, Mirela Paunescu"
219,3.1440496,4.5568004,2025,The Political Concerns and Corporate Philanthropic Donation Stickiness: Evidence from China,Social and Environmental Accounting & Ethical Issues in Accounting,Yanan Cao
220,5.9569087,8.318953,2025,Russia’s Strategic Foreign Ownership and Corporate Sustainability Disclosure in Georgia,Social and Environmental Accounting & Ethical Issues in Accounting,"Erekle Pirveli, Timur Uman, Vakhtang Partsvaniya"
221,5.0190754,9.030886,2025,Setting emissions reduction targets in the era of the EU CSRD and US SEC’s rule on climate disclosures: what can we learn from pioneering companies?,Social and Environmental Accounting & Ethical Issues in Accounting,"Paloma Merello Gimenez, Rubén Porcuna-Enguix, Ana Zorio-Grima"
222,3.911064,9.272905,2025,"Assessing a systemic model of the relationships between companies, biodiversity, and ecosystems to manage the environmental performance",Social and Environmental Accounting & Ethical Issues in Accounting,"Lino Cinquini, Giacomo Pigatto, Andrea Tenucci"
223,3.8490856,8.852702,2025,Environmental Accounting as a Mediator for Institutional Logic Tensions: a case study of a Municipal Corporation,Social and Environmental Accounting & Ethical Issues in Accounting,"Antonio D’Alessio, Alessandro Scaletti, Gabriella D’amore"
224,3.0772173,7.624075,2025,ESG compensation policy and assurance over sustainability reports: Global evidence,Social and Environmental Accounting & Ethical Issues in Accounting,Kholod Alsahali
225,3.2621613,8.950667,2025,Competing Institutional Logics and Stakeholder Perspectives on Sustainability Reporting Regulation: Insights from the European Public Consultation,Social and Environmental Accounting & Ethical Issues in Accounting,"Rodolfo Damiano, Giuseppe Valenza"
226,3.5603092,7.4423976,2025,Empirical Research on the Relationship Between ESG Bond Issuance and Cost of Capital: Evidence from Japan,Financial Analysis,Chenchen Su
227,4.4691405,8.986238,2025,Sustainable Development Goals Disclosures by Insurance Companies: Developing Country Perspective,Social and Environmental Accounting & Ethical Issues in Accounting,"Ronita Ram, Wayne Fong"
228,6.191368,7.574126,2025,Interplay between materiality and comparability,Financial Reporting,"Gunnar Rimmel, Blerita Korca, Ericka Costa, Mercedes Luque-Vílchez, Emanuele Taufer"
229,4.3781376,8.892555,2025,"Pollution Information Program, Public Awareness, and Corporate Environmental Investments",Social and Environmental Accounting & Ethical Issues in Accounting,"Qiang Cheng, Ying Hao, Lixin Huang, Yue (Michael) Zhao"
230,5.0730906,8.97396,2025,Managing Corporate Emission Disclosures Through Divestitures,Social and Environmental Accounting & Ethical Issues in Accounting,"Tanja Keeve, Frank Ecker"
231,4.994752,9.438356,2025,The Determinants and Short-Term Consequences of Banks’ Pledges to Disclose Financed Carbon Emissions,Social and Environmental Accounting & Ethical Issues in Accounting,"Romain Oberson, Elizabeth Demers, Xue Bai"
232,3.5977278,7.4414496,2025,Does mandatory disclosure enhance ESG performance of mutual funds? Evidence from EU SFDR Regulation,Social and Environmental Accounting & Ethical Issues in Accounting,"Anh Ngo, Vicky Kiosse, Chendi Zhang"
233,5.0683455,6.2770505,2025,The Silent Bias: Local Newspaper Closures and its Effect on Lending Discrimination,Social and Environmental Accounting & Ethical Issues in Accounting,"Agnes Bäker, Jan Riepe, Amelie Wulff"
234,3.2261276,7.5029273,2025,Determinants of managerial discretion in ESG reporting,Social and Environmental Accounting & Ethical Issues in Accounting,Akihiro Noda
235,2.3072276,8.0932,2025,The Effects of Board Demographic and Structural Diversity on Corporate Biodiversity Disclosures: UK Evidence,Social and Environmental Accounting & Ethical Issues in Accounting,"Tantawy Moussa, Amani Faraji, Mostafa Hussien"
236,4.0030503,3.4446836,2025,Are Firms Socialwashing? The effect of CSR on tax avoidance,Social and Environmental Accounting & Ethical Issues in Accounting,
237,3.9905145,8.003499,2025,Detecting greenwashing behavior in decarbonization performance,Financial Reporting,"Jingduan Li, Xuhui Peng, Qingliang Tang"
238,4.8807983,4.1109843,2025,The Effect of Mandatory CSR Disclosure on CSR-washing,Social and Environmental Accounting & Ethical Issues in Accounting,"Jia Guo, Jeffrey Ng, Hong Wu, Qi Zhang"
239,3.1835537,7.5738387,2025,Reporting on ESG Risks: Requirements and Empirical Evidence from German DAX 40 Companies,Social and Environmental Accounting & Ethical Issues in Accounting,"Ute Merbecks, Inge Wulf"
240,2.1094327,8.423837,2025,The Paradigm of Female Directors in the Managerial Capture of Sustainability Assurance: An Analysis Supported by Natural Language Processing Methods,Social and Environmental Accounting & Ethical Issues in Accounting,"Marta Sánchez Sancho, Jennifer Martinez Ferrero, Emma García-Meca"
241,1.8414785,6.1806955,2025,Organizational Commitment as a Solution to Collusive Supervision Over Reporting,Social and Environmental Accounting & Ethical Issues in Accounting,Joshua Cieslewicz
242,5.794083,7.631164,2025,Effects of negative information in sustainability reports and social media disclosure on investors’ willingness to invest,Social and Environmental Accounting & Ethical Issues in Accounting,Hendrik Wewers
